first_name,last_name,position,team,season,fantasy_points_ppr,fantasy_adp,age,is_rookie,nfl_draft_round,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,points_per_game
Derek,Carr,QB,NO,2023.0,241.12,145.3,34.0,False,2.0,17.0,375.0,548.0,3878.0,25.0,8.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,14.18
Cole,Kmet,TE,CHI,2023.0,181.1,146.0,26.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,73.0,90.0,719.0,6.0,12.07
Dalton,Kincaid,TE,BUF,2023.0,174.7,146.9,26.0,True,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,102.0,777.0,3.0,9.71
Tyjae,Spears,RB,TEN,2023.0,153.8,150.9,24.0,True,3.0,17.0,0.0,0.0,0.0,0.0,0.0,100.0,453.0,2.0,52.0,70.0,385.0,1.0,9.05
Matthew,Stafford,QB,LA,2023.0,265.78,151.0,37.0,False,1.0,16.0,351.0,557.0,4332.0,26.0,11.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,16.61
Jonathan,Mingo,WR,CAR,2023.0,84.8,152.1,24.0,True,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,85.0,418.0,0.0,5.65
Kenny,Pickett,QB,PIT,2023.0,110.2,152.3,27.0,False,1.0,12.0,201.0,324.0,2070.0,6.0,4.0,42.0,54.0,1.0,0.0,0.0,0.0,0.0,9.18
Brock,Purdy,QB,SF,2023.0,343.96,152.5,25.0,False,7.0,19.0,374.0,552.0,5054.0,34.0,12.0,53.0,218.0,2.0,0.0,0.0,0.0,0.0,18.1
Dawson,Knox,TE,BUF,2023.0,63.899998,152.7,29.0,False,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,39.0,199.0,3.0,5.32
Sam,LaPorta,TE,DET,2023.0,283.9,152.9,24.0,True,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,107.0,147.0,1065.0,11.0,14.19
Zamir,White,RB,LV,2023.0,73.9,153.7,26.0,False,4.0,13.0,0.0,0.0,0.0,0.0,0.0,104.0,451.0,1.0,15.0,19.0,98.0,0.0,5.68
Marvin,Mims,WR,DEN,2023.0,74.7,154.2,23.0,True,2.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,0.0,22.0,33.0,377.0,1.0,4.98
Gerald,Everett,TE,LAC,2023.0,111.1,154.9,31.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,51.0,70.0,411.0,3.0,7.41
Jordan,Love,QB,GB,2023.0,355.9,155.5,27.0,False,1.0,19.0,409.0,634.0,4625.0,37.0,13.0,56.0,249.0,4.0,0.0,0.0,0.0,0.0,18.73
Donovan,Peoples-Jones,WR,DET,2023.0,28.5,156.0,26.0,False,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,155.0,0.0,2.38
Wan'Dale,Robinson,WR,NYG,2023.0,133.2,157.2,24.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,87.0,1.0,60.0,78.0,525.0,1.0,8.88
Kyler,Murray,QB,ARI,2023.0,146.36,157.3,28.0,False,1.0,8.0,176.0,268.0,1799.0,10.0,5.0,44.0,244.0,3.0,0.0,0.0,0.0,0.0,18.3
Jerome,Ford,RB,CLE,2023.0,220.4,157.4,26.0,False,5.0,18.0,0.0,0.0,0.0,0.0,0.0,213.0,830.0,4.0,48.0,67.0,334.0,5.0,12.24
Roschon,Johnson,RB,CHI,2023.0,102.1,157.7,24.0,True,4.0,15.0,0.0,0.0,0.0,0.0,0.0,81.0,352.0,2.0,34.0,40.0,209.0,0.0,6.81
Clyde,Edwards-Helaire,RB,KC,2023.0,78.1,157.9,26.0,False,1.0,19.0,0.0,0.0,0.0,0.0,0.0,81.0,276.0,1.0,21.0,26.0,195.0,1.0,4.11
Hunter,Renfrow,WR,LV,2023.0,48.5,159.3,29.0,False,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,37.0,255.0,0.0,3.73
Marquez,Valdes-Scantling,WR,KC,2023.0,83.3,159.6,31.0,False,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,55.0,443.0,2.0,4.17
K.J.,Osborn,WR,MIN,2023.0,120.0,160.2,28.0,False,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,75.0,540.0,3.0,8.0
Gus,Edwards,RB,BAL,2023.0,196.5,160.6,30.0,False,0.0,19.0,0.0,0.0,0.0,0.0,0.0,211.0,870.0,13.0,14.0,16.0,195.0,0.0,10.34
Chuba,Hubbard,RB,CAR,2023.0,182.5,160.7,26.0,False,4.0,17.0,0.0,0.0,0.0,0.0,0.0,238.0,902.0,5.0,39.0,44.0,233.0,0.0,10.74
Jake,Ferguson,TE,DAL,2023.0,214.4,161.9,26.0,False,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,114.0,854.0,8.0,11.91
Alec,Pierce,WR,IND,2023.0,95.4,162.0,25.0,False,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,65.0,514.0,2.0,5.61
Zack,Moss,RB,IND,2023.0,169.6,163.0,27.0,False,3.0,14.0,0.0,0.0,0.0,0.0,0.0,183.0,794.0,5.0,27.0,37.0,192.0,2.0,12.11
Jalin,Hyatt,WR,NYG,2023.0,60.3,163.1,24.0,True,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,40.0,373.0,0.0,4.64
Justyn,Ross,WR,KC,2023.0,11.3,164.2,25.0,False,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,53.0,0.0,2.26
Chase,Claypool,WR,MIA,2023.0,21.7,169.1,27.0,False,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,77.0,1.0,3.1
Puka,Nacua,WR,LA,2023.0,331.4,999.0,24.0,True,5.0,18.0,0.0,0.0,0.0,0.0,0.0,13.0,87.0,0.0,114.0,170.0,1667.0,7.0,18.41
Baker,Mayfield,QB,TB,2023.0,324.6,999.0,30.0,False,1.0,19.0,412.0,643.0,4730.0,34.0,12.0,66.0,194.0,1.0,0.0,0.0,0.0,0.0,17.08
C.J.,Stroud,QB,HOU,2023.0,305.98,999.0,24.0,True,1.0,17.0,354.0,553.0,4557.0,26.0,5.0,43.0,167.0,3.0,1.0,1.0,0.0,0.0,18.0
Rashee,Rice,WR,KC,2023.0,271.2,999.0,25.0,True,2.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,105.0,135.0,1200.0,8.0,13.56
Kyren,Williams,RB,LA,2023.0,263.0,999.0,25.0,False,5.0,13.0,0.0,0.0,0.0,0.0,0.0,241.0,1205.0,12.0,33.0,49.0,215.0,3.0,20.23
Sam,Howell,QB,WAS,2023.0,257.54,999.0,25.0,False,5.0,17.0,388.0,612.0,3946.0,21.0,21.0,48.0,263.0,5.0,1.0,1.0,4.0,0.0,15.15
Jayden,Reed,WR,GB,2023.0,225.6,999.0,25.0,True,2.0,18.0,0.0,0.0,0.0,0.0,0.0,12.0,128.0,2.0,68.0,101.0,828.0,8.0,12.53
Joshua,Dobbs,QB,MIN,2023.0,202.66,999.0,30.0,False,4.0,13.0,262.0,417.0,2464.0,13.0,10.0,77.0,421.0,6.0,0.0,0.0,0.0,0.0,15.59
Gardner,Minshew,QB,IND,2023.0,196.2,999.0,29.0,False,6.0,16.0,305.0,490.0,3305.0,15.0,9.0,34.0,100.0,3.0,0.0,0.0,0.0,0.0,12.26
Trey,McBride,TE,ARI,2023.0,181.5,999.0,26.0,False,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,106.0,825.0,3.0,10.68
Desmond,Ridder,QB,ATL,2023.0,181.14,999.0,26.0,False,3.0,15.0,249.0,388.0,2836.0,12.0,12.0,53.0,193.0,5.0,1.0,1.0,-6.0,0.0,12.08
Ezekiel,Elliott,RB,NE,2023.0,174.5,999.0,30.0,False,1.0,17.0,0.0,0.0,0.0,0.0,0.0,184.0,642.0,3.0,51.0,65.0,313.0,2.0,10.26
Tank,Dell,WR,HOU,2023.0,165.0,999.0,26.0,True,3.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,0.0,47.0,75.0,709.0,7.0,16.5
Rashid,Shaheed,WR,NO,2023.0,157.6,999.0,27.0,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,0.0,46.0,75.0,719.0,5.0,10.51
Curtis,Samuel,WR,WAS,2023.0,157.2,999.0,29.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,39.0,1.0,62.0,91.0,613.0,4.0,9.82
Josh,Downs,WR,IND,2023.0,157.1,999.0,24.0,True,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,98.0,771.0,2.0,9.24
Bryce,Young,QB,CAR,2023.0,156.38,999.0,24.0,True,1.0,16.0,315.0,527.0,2877.0,11.0,10.0,39.0,253.0,0.0,0.0,0.0,0.0,0.0,9.77
Josh,Reynolds,WR,DET,2023.0,156.0,999.0,30.0,False,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,78.0,740.0,6.0,8.21
Darius,Slayton,WR,NYG,2023.0,151.0,999.0,28.0,False,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,79.0,770.0,4.0,8.88
Cade,Otton,TE,TB,2023.0,150.9,999.0,26.0,False,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,86.0,609.0,5.0,8.38
Jake,Browning,QB,CIN,2023.0,144.44,999.0,29.0,False,0.0,9.0,171.0,243.0,1936.0,12.0,7.0,27.0,127.0,3.0,1.0,1.0,-7.0,0.0,16.05
Taysom,Hill,QB,NO,2023.0,143.52,999.0,35.0,False,0.0,16.0,6.0,11.0,83.0,1.0,0.0,81.0,401.0,4.0,33.0,40.0,291.0,2.0,8.97
Khalil,Shakir,WR,BUF,2023.0,142.6,999.0,25.0,False,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,49.0,57.0,686.0,4.0,7.92
Kareem,Hunt,RB,CLE,2023.0,139.0,999.0,30.0,False,3.0,16.0,0.0,0.0,0.0,0.0,0.0,143.0,437.0,10.0,20.0,27.0,93.0,1.0,8.69
Dontayvion,Wicks,WR,GB,2023.0,130.26,999.0,24.0,True,5.0,17.0,1.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,41.0,62.0,606.0,5.0,7.66
Logan,Thomas,TE,WAS,2023.0,126.8,999.0,34.0,False,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,55.0,78.0,496.0,4.0,7.93
Justice,Hill,RB,BAL,2023.0,126.7,999.0,28.0,False,4.0,18.0,0.0,0.0,0.0,0.0,0.0,100.0,456.0,3.0,34.0,48.0,251.0,1.0,7.04
Aidan,O'Connell,QB,LV,2023.0,125.82,999.0,27.0,True,4.0,11.0,213.0,343.0,2218.0,12.0,7.0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,11.44
Jonnu,Smith,TE,ATL,2023.0,124.2,999.0,30.0,False,3.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,70.0,582.0,3.0,8.28
Tutu,Atwell,WR,LA,2023.0,123.2,999.0,26.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,40.0,68.0,521.0,4.0,8.21
Tyler,Conklin,TE,NYJ,2023.0,123.1,999.0,30.0,False,5.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.0,87.0,621.0,0.0,7.24
Zach,Wilson,QB,NYJ,2023.0,119.94,999.0,26.0,False,1.0,12.0,221.0,368.0,2271.0,8.0,7.0,36.0,211.0,0.0,0.0,0.0,0.0,0.0,10.0
Hunter,Henry,TE,NE,2023.0,119.9,999.0,30.0,False,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,61.0,419.0,6.0,9.22
Isaiah,Likely,TE,BAL,2023.0,116.1,999.0,25.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,46.0,461.0,6.0,7.74
Michael,Wilson,WR,ARI,2023.0,114.5,999.0,25.0,True,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,58.0,565.0,3.0,8.81
Joe,Flacco,QB,CLE,2023.0,114.42,999.0,40.0,False,1.0,6.0,157.0,250.0,1923.0,14.0,10.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,19.07
Trey,Palmer,WR,TB,2023.0,114.4,999.0,24.0,True,6.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,42.0,72.0,473.0,4.0,6.02
Nelson,Agholor,WR,BAL,2023.0,111.2,999.0,32.0,False,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,52.0,432.0,5.0,6.18
Mac,Jones,QB,NE,2023.0,106.4,999.0,27.0,False,1.0,11.0,224.0,345.0,2120.0,10.0,12.0,26.0,96.0,0.0,0.0,0.0,0.0,0.0,9.67
Jaleel,McLaughlin,RB,DEN,2023.0,106.0,999.0,25.0,True,0.0,17.0,0.0,0.0,0.0,0.0,0.0,76.0,410.0,1.0,31.0,36.0,160.0,2.0,6.24
Justin,Watson,WR,KC,2023.0,104.0,999.0,29.0,False,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,63.0,550.0,3.0,5.47
Will,Levis,QB,TEN,2023.0,102.020004,999.0,26.0,True,2.0,9.0,149.0,255.0,1808.0,8.0,4.0,25.0,57.0,1.0,0.0,0.0,0.0,0.0,11.34
Noah,Brown,WR,HOU,2023.0,101.6,999.0,29.0,False,7.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,33.0,56.0,567.0,2.0,9.24
Ty,Chandler,RB,MIN,2023.0,101.0,999.0,27.0,False,5.0,13.0,0.0,0.0,0.0,0.0,0.0,102.0,461.0,3.0,21.0,25.0,159.0,0.0,7.77
Kendrick,Bourne,WR,NE,2023.0,100.0,999.0,30.0,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,37.0,55.0,406.0,4.0,12.5
Rico,Dowdle,RB,DAL,2023.0,98.0,999.0,27.0,False,0.0,17.0,0.0,0.0,0.0,0.0,0.0,91.0,372.0,2.0,19.0,25.0,158.0,2.0,5.76
Juwan,Johnson,TE,NO,2023.0,97.8,999.0,29.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,59.0,368.0,4.0,7.52
Kalif,Raymond,WR,DET,2023.0,97.4,999.0,31.0,False,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,75.0,0.0,35.0,44.0,489.0,1.0,5.73
Demarcus,Robinson,WR,LA,2023.0,94.8,999.0,31.0,False,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,29.0,45.0,415.0,4.0,10.53
Luke,Musgrave,TE,GB,2023.0,93.8,999.0,25.0,True,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,53.0,418.0,2.0,7.22
Tommy,DeVito,QB,NYG,2023.0,93.54,999.0,27.0,True,0.0,9.0,114.0,178.0,1101.0,8.0,3.0,36.0,195.0,1.0,0.0,0.0,0.0,0.0,10.39
Robert,Woods,WR,HOU,2023.0,93.0,999.0,33.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,42.0,81.0,443.0,1.0,6.2
Latavius,Murray,RB,BUF,2023.0,91.9,999.0,35.0,False,6.0,17.0,0.0,0.0,0.0,0.0,0.0,79.0,300.0,4.0,22.0,28.0,159.0,0.0,5.41
Tucker,Kraft,TE,GB,2023.0,91.899994,999.0,25.0,True,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,379.0,3.0,7.66
Tyrod,Taylor,QB,NYG,2023.0,87.34,999.0,36.0,False,6.0,10.0,116.0,180.0,1341.0,5.0,3.0,38.0,197.0,0.0,0.0,0.0,0.0,0.0,8.73
Noah,Gray,TE,KC,2023.0,85.2,999.0,26.0,False,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,36.0,52.0,371.0,2.0,4.26
Nick,Westbrook-Ikhine,WR,TEN,2023.0,85.0,999.0,28.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,45.0,370.0,3.0,6.54
Jauan,Jennings,WR,SF,2023.0,83.34,999.0,28.0,False,7.0,15.0,1.0,1.0,21.0,1.0,0.0,1.0,-1.0,0.0,29.0,46.0,376.0,2.0,5.56
Tanner,Hudson,TE,CIN,2023.0,80.2,999.0,31.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,50.0,352.0,1.0,6.68
Ryan,Tannehill,QB,TEN,2023.0,80.04,999.0,37.0,False,1.0,9.0,149.0,230.0,1616.0,4.0,7.0,17.0,74.0,1.0,0.0,1.0,0.0,0.0,8.89
Donald,Parham,TE,LAC,2023.0,79.5,999.0,28.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,41.0,285.0,4.0,6.12
Durham,Smythe,TE,MIA,2023.0,75.8,999.0,30.0,False,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,47.0,378.0,0.0,5.41
Brandon,Johnson,WR,DEN,2023.0,73.4,999.0,32.0,False,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,284.0,4.0,7.34
Brandon,Johnson,WR,DEN,2023.0,73.4,999.0,27.0,False,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,284.0,4.0,7.34
Noah,Fant,TE,SEA,2023.0,73.4,999.0,28.0,False,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43.0,414.0,0.0,5.24
Emari,Demercado,RB,ARI,2023.0,73.299995,999.0,26.0,True,0.0,11.0,0.0,0.0,0.0,0.0,0.0,58.0,284.0,2.0,21.0,30.0,119.0,0.0,6.66
Kylen,Granson,TE,IND,2023.0,73.0,999.0,27.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,30.0,50.0,368.0,1.0,4.87
DeVante,Parker,WR,NE,2023.0,72.4,999.0,32.0,False,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,55.0,394.0,0.0,5.57
Tre,Tucker,WR,LV,2023.0,71.8,999.0,24.0,True,3.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,77.0,0.0,19.0,34.0,331.0,2.0,5.52
Michael,Mayer,TE,LV,2023.0,71.4,999.0,24.0,True,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,304.0,2.0,5.95
Keaton,Mitchell,RB,BAL,2023.0,69.9,999.0,23.0,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,47.0,396.0,2.0,9.0,11.0,93.0,0.0,9.99
Bailey,Zappe,QB,NE,2023.0,69.18,999.0,26.0,False,4.0,10.0,127.0,212.0,1272.0,6.0,9.0,17.0,83.0,1.0,0.0,0.0,0.0,0.0,6.92
Brandon,Powell,WR,MIN,2023.0,69.1,999.0,30.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,29.0,44.0,324.0,1.0,5.32
Chris,Moore,WR,TEN,2023.0,68.3,999.0,32.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,22.0,35.0,424.0,0.0,4.55
Easton,Stick,QB,LAC,2023.0,67.56,999.0,30.0,False,5.0,5.0,111.0,174.0,1129.0,3.0,1.0,27.0,144.0,1.0,0.0,0.0,0.0,0.0,13.51
Nick,Mullens,QB,MIN,2023.0,66.740005,999.0,30.0,False,0.0,5.0,100.0,148.0,1306.0,7.0,8.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,13.35
Taylor,Heinicke,QB,ATL,2023.0,66.0,999.0,32.0,False,0.0,5.0,74.0,136.0,890.0,5.0,4.0,15.0,124.0,1.0,0.0,0.0,0.0,0.0,13.2
Brevin,Jordan,TE,HOU,2023.0,65.5,999.0,25.0,False,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,295.0,3.0,5.95
Mike,Gesicki,TE,NE,2023.0,65.4,999.0,30.0,False,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,45.0,244.0,2.0,4.36
Allen,Robinson,WR,PIT,2023.0,65.2,999.0,32.0,False,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,52.0,292.0,0.0,4.07
Greg,Dortch,WR,ARI,2023.0,64.5,999.0,27.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,24.0,41.0,280.0,2.0,7.17
Jimmy,Garoppolo,QB,LV,2023.0,64.1,999.0,34.0,False,2.0,7.0,110.0,169.0,1205.0,7.0,9.0,20.0,39.0,0.0,0.0,0.0,0.0,0.0,9.16
Xavier,Gipson,WR,NYJ,2023.0,62.7,999.0,24.0,True,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,68.0,1.0,21.0,38.0,229.0,0.0,4.48
Trenton,Irwin,WR,CIN,2023.0,62.6,999.0,29.0,False,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,316.0,1.0,6.26
David,Bell,WR,CLE,2023.0,62.1,999.0,24.0,False,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,221.0,3.0,6.21
Colby,Parkinson,TE,SEA,2023.0,61.7,999.0,26.0,False,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,247.0,2.0,4.41
Joshua,Kelley,RB,LAC,2023.0,61.7,999.0,28.0,False,4.0,17.0,0.0,0.0,0.0,0.0,0.0,107.0,405.0,2.0,8.0,12.0,32.0,0.0,3.63
Jalen,Tolbert,WR,DAL,2023.0,60.8,999.0,26.0,False,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.0,268.0,2.0,4.34
A.T.,Perry,WR,NO,2023.0,60.6,999.0,26.0,True,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,246.0,4.0,7.57
Adam,Trautman,TE,DEN,2023.0,60.4,999.0,28.0,False,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,204.0,3.0,3.78
Calvin,Austin,WR,PIT,2023.0,60.4,999.0,26.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,1.0,18.0,32.0,187.0,2.0,4.03
Tommy,Tremble,TE,CAR,2023.0,60.4,999.0,25.0,False,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,194.0,3.0,4.65
Isaiah,Hodgins,WR,NYG,2023.0,60.0,999.0,27.0,False,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,230.0,3.0,4.29
KaVontae,Turpin,WR,DAL,2023.0,59.7,999.0,29.0,True,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.0,110.0,1.0,12.0,18.0,127.0,3.0,4.98
Michael,Carter,RB,ARI,2023.0,58.8,999.0,26.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,30.0,187.0,0.0,24.0,31.0,101.0,1.0,3.92
Braxton,Berrios,WR,MIA,2023.0,57.9,999.0,30.0,False,6.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,27.0,34.0,238.0,1.0,4.14
Jake,Bobo,WR,SEA,2023.0,56.9,999.0,27.0,True,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,19.0,25.0,196.0,2.0,4.06
Bo,Melton,WR,GB,2023.0,56.5,999.0,26.0,False,7.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,18.0,27.0,244.0,2.0,9.42
Mason,Rudolph,QB,PIT,2023.0,56.32,999.0,30.0,False,3.0,5.0,77.0,113.0,948.0,5.0,1.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,11.26
Chase,Brown,RB,CIN,2023.0,53.5,999.0,25.0,True,5.0,10.0,0.0,0.0,0.0,0.0,0.0,44.0,179.0,0.0,14.0,15.0,156.0,1.0,5.35
Josh,Oliver,TE,MIN,2023.0,53.3,999.0,28.0,False,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,213.0,2.0,4.44
Tyson,Bagent,QB,CHI,2023.0,53.26,999.0,25.0,True,0.0,5.0,94.0,143.0,859.0,3.0,6.0,23.0,109.0,2.0,0.0,0.0,0.0,0.0,10.65
Zach,Ertz,TE,DET,2023.0,51.7,999.0,35.0,False,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,43.0,187.0,1.0,7.39
Andrei,Iosivas,WR,CIN,2023.0,50.6,999.0,26.0,True,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,116.0,4.0,5.62
Daniel,Bellinger,TE,NYG,2023.0,50.5,999.0,25.0,False,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,255.0,0.0,3.88
Drew,Sample,TE,CIN,2023.0,50.3,999.0,29.0,False,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,27.0,163.0,2.0,3.59
Mo,Alie-Cox,TE,IND,2023.0,49.1,999.0,32.0,False,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,161.0,3.0,3.78
Mitchell,Trubisky,QB,PIT,2023.0,48.68,999.0,31.0,False,1.0,5.0,67.0,107.0,632.0,4.0,5.0,16.0,54.0,2.0,0.0,0.0,0.0,0.0,9.74
Austin,Hooper,TE,LV,2023.0,48.4,999.0,31.0,False,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,234.0,0.0,3.03
Chase,Edmonds,RB,TB,2023.0,48.4,999.0,29.0,False,4.0,15.0,0.0,0.0,0.0,0.0,0.0,60.0,207.0,0.0,17.0,21.0,107.0,0.0,3.23
Harrison,Bryant,TE,CLE,2023.0,48.4,999.0,27.0,False,4.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,17.0,26.0,146.0,3.0,3.46
Deonte,Harty,WR,BUF,2023.0,47.7,999.0,27.0,False,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,23.0,187.0,1.0,3.41
Lil'Jordan,Humphrey,WR,DEN,2023.0,47.2,999.0,27.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,162.0,3.0,4.29
Matt,Breida,RB,NYG,2023.0,46.9,999.0,30.0,False,0.0,15.0,0.0,0.0,0.0,0.0,0.0,55.0,151.0,1.0,17.0,21.0,88.0,0.0,3.13
