first_name,last_name,position,team,season,fantasy_points_ppr,fantasy_adp,age,is_rookie,nfl_draft_round,games,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,points_per_game
Nick,Vannett,TE,TEN,2024.0,48.5,999.0,32.0,False,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,135.0,3.0,4.04
DJ,Turner,WR,LV,2024.0,47.1,999.0,28.0,True,2.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,1.0,16.0,29.0,158.0,1.0,4.71
Darnell,Washington,TE,PIT,2024.0,46.9,999.0,24.0,False,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,209.0,1.0,3.35
Isaiah,Davis,RB,NYJ,2024.0,45.9,999.0,23.0,True,5.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,174.0,1.0,9.0,12.0,75.0,1.0,5.1
Marcus,Mariota,QB,WAS,2024.0,45.86,999.0,32.0,False,1.0,5.0,34.0,44.0,364.0,4.0,0.0,20.0,93.0,1.0,0.0,0.0,0.0,0.0,9.17
Jacoby,Brissett,QB,NE,2024.0,45.24,999.0,32.0,False,3.0,7.0,95.0,161.0,826.0,2.0,1.0,15.0,62.0,0.0,0.0,0.0,0.0,0.0,6.46
Chris,Brooks,RB,GB,2024.0,45.1,999.0,25.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,36.0,183.0,1.0,13.0,16.0,78.0,0.0,3.76
Adam,Trautman,TE,DEN,2024.0,45.0,999.0,28.0,False,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,190.0,2.0,3.21
Tyler,Goodson,RB,IND,2024.0,44.4,999.0,25.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,153.0,1.0,11.0,15.0,61.0,1.0,4.93
Michael,Penix,QB,ATL,2024.0,44.1,999.0,25.0,True,1.0,5.0,61.0,105.0,775.0,3.0,3.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,8.82
Nate,Adkins,TE,DEN,2024.0,43.5,999.0,26.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,115.0,3.0,3.62
Tylan,Wallace,WR,BAL,2024.0,43.1,999.0,26.0,False,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,241.0,1.0,4.31
Robert,Woods,WR,HOU,2024.0,42.5,999.0,33.0,False,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,225.0,0.0,3.27
Derius,Davis,WR,LAC,2024.0,41.2,999.0,25.0,False,4.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,14.0,18.0,116.0,2.0,3.43
Cade,Stover,TE,HOU,2024.0,41.1,999.0,25.0,True,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,161.0,1.0,2.94
Tanner,Hudson,TE,CIN,2024.0,38.5,999.0,31.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,23.0,154.0,1.0,4.28
Josh,Reynolds,WR,JAX,2024.0,38.4,999.0,30.0,False,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.0,194.0,1.0,4.8
Cordarrelle,Patterson,RB,PIT,2024.0,37.5,999.0,34.0,False,1.0,13.0,0.0,0.0,0.0,0.0,0.0,32.0,135.0,0.0,12.0,14.0,80.0,1.0,2.88
Xavier,Hutchinson,WR,HOU,2024.0,37.3,999.0,25.0,False,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,203.0,0.0,2.33
Jamaal,Williams,RB,NO,2024.0,37.100002,999.0,30.0,False,4.0,13.0,0.0,0.0,0.0,0.0,0.0,48.0,164.0,1.0,9.0,11.0,57.0,0.0,2.85
Ryan,Miller,WR,TB,2024.0,36.8,999.0,25.0,False,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,128.0,2.0,4.6
Michael,Mayer,TE,LV,2024.0,36.6,999.0,24.0,False,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,156.0,0.0,3.33
Drew,Sample,TE,CIN,2024.0,36.5,999.0,29.0,False,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,20.0,22.0,109.0,1.0,3.32
D'Ernest,Johnson,RB,JAX,2024.0,35.9,999.0,29.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,32.0,143.0,0.0,12.0,19.0,96.0,0.0,2.99
Erick,All,TE,CIN,2024.0,35.8,999.0,25.0,True,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,158.0,0.0,4.47
Michael,Carter,RB,ARI,2024.0,35.8,999.0,26.0,False,4.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,131.0,1.0,11.0,11.0,57.0,0.0,11.93
Jalen,Brooks,WR,DAL,2024.0,35.7,999.0,25.0,False,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,177.0,1.0,2.98
Lucas,Krull,TE,DEN,2024.0,35.4,999.0,27.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,154.0,0.0,3.22
Pierre,Strong,RB,CLE,2024.0,35.2,999.0,26.0,False,4.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,108.0,0.0,14.0,22.0,104.0,0.0,3.2
Trey,Palmer,WR,TB,2024.0,35.2,999.0,24.0,False,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,172.0,1.0,3.52
Brock,Wright,TE,DET,2024.0,35.0,999.0,26.0,False,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,100.0,2.0,3.5
Luke,McCaffrey,WR,WAS,2024.0,34.8,999.0,24.0,True,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,168.0,0.0,2.68
Stone,Smartt,TE,LAC,2024.0,34.8,999.0,27.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,208.0,0.0,4.97
Payne,Durham,TE,TB,2024.0,34.5,999.0,25.0,False,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,115.0,2.0,6.9
Jamison,Crowder,WR,WAS,2024.0,34.1,999.0,32.0,False,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,101.0,2.0,5.68
Hassan,Haskins,RB,LAC,2024.0,33.3,999.0,25.0,False,4.0,12.0,0.0,0.0,0.0,0.0,0.0,35.0,94.0,2.0,3.0,4.0,49.0,1.0,2.77
Mecole,Hardman,WR,KC,2024.0,33.2,999.0,27.0,False,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,1.0,12.0,14.0,90.0,0.0,4.74
Mo,Alie-Cox,TE,IND,2024.0,32.7,999.0,32.0,False,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,147.0,1.0,2.73
D'Onta,Foreman,RB,CLE,2024.0,32.6,999.0,29.0,False,3.0,10.0,0.0,0.0,0.0,0.0,0.0,71.0,232.0,0.0,6.0,8.0,54.0,0.0,3.26
Jonathan,Mingo,WR,DAL,2024.0,32.2,999.0,24.0,False,2.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,17.0,42.0,167.0,0.0,2.3
Kylen,Granson,TE,IND,2024.0,32.2,999.0,27.0,False,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,182.0,0.0,2.3
KhaDarel,Hodge,WR,ATL,2024.0,32.1,999.0,30.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,131.0,1.0,5.35
Dante,Pettis,WR,NO,2024.0,32.0,999.0,30.0,False,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,120.0,1.0,4.0
Malik,Heath,WR,GB,2024.0,31.7,999.0,25.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,97.0,2.0,5.28
Chris,Rodriguez,RB,WAS,2024.0,31.5,999.0,26.0,False,6.0,6.0,0.0,0.0,0.0,0.0,0.0,35.0,173.0,2.0,1.0,1.0,12.0,0.0,5.25
Joshua,Dobbs,QB,SF,2024.0,30.84,999.0,30.0,False,4.0,2.0,32.0,47.0,361.0,2.0,2.0,9.0,24.0,2.0,0.0,0.0,0.0,0.0,15.42
Patrick,Taylor,RB,SF,2024.0,29.8,999.0,27.0,False,0.0,5.0,0.0,0.0,0.0,0.0,0.0,39.0,183.0,1.0,3.0,11.0,25.0,0.0,5.96
Jake,Bobo,WR,SEA,2024.0,29.7,999.0,27.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,107.0,1.0,2.7
Will,Shipley,RB,PHI,2024.0,29.4,999.0,23.0,True,4.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,159.0,1.0,4.0,4.0,35.0,0.0,4.9
Kendre,Miller,RB,NO,2024.0,29.099998,999.0,23.0,False,3.0,6.0,0.0,0.0,0.0,0.0,0.0,39.0,148.0,1.0,5.0,8.0,33.0,0.0,4.85
Tanner,McKee,QB,PHI,2024.0,28.82,999.0,25.0,False,6.0,2.0,30.0,45.0,323.0,4.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,14.41
JaMycal,Hasty,RB,NE,2024.0,28.8,999.0,29.0,True,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,69.0,0.0,10.0,12.0,59.0,1.0,3.2
Jeremy,Ruckert,TE,NYJ,2024.0,28.5,999.0,25.0,False,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28.0,105.0,0.0,2.19
Charlie,Kolar,TE,BAL,2024.0,28.3,999.0,26.0,False,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,11.0,131.0,1.0,4.04
Sincere,McCormick,RB,LV,2024.0,27.2,999.0,25.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,183.0,0.0,6.0,7.0,29.0,0.0,6.8
Kevin,Austin,WR,NO,2024.0,27.0,999.0,25.0,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,11.0,22.0,151.0,0.0,3.38
Bub,Means,WR,NO,2024.0,26.8,999.0,24.0,True,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,118.0,1.0,6.7
Eric,Saubert,TE,SF,2024.0,26.699999,999.0,31.0,False,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,97.0,1.0,3.34
Daniel,Bellinger,TE,NYG,2024.0,26.5,999.0,25.0,False,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,125.0,0.0,3.79
Jordan,Mims,RB,NO,2024.0,26.1,999.0,26.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,12.0,18.0,71.0,0.0,3.73
Bo,Melton,WR,GB,2024.0,25.1,999.0,26.0,False,7.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,54.0,0.0,9.0,20.0,107.0,0.0,2.09
Trent,Sherfield,WR,MIN,2024.0,25.1,999.0,29.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,91.0,1.0,2.79
Kenny,Pickett,QB,PHI,2024.0,24.44,999.0,27.0,False,1.0,7.0,25.0,43.0,291.0,2.0,1.0,14.0,8.0,1.0,0.0,0.0,0.0,0.0,3.49
Carson,Steele,RB,KC,2024.0,23.9,999.0,23.0,True,0.0,12.0,0.0,0.0,0.0,0.0,0.0,56.0,183.0,0.0,7.0,11.0,26.0,0.0,1.99
Mason,Tipton,WR,NO,2024.0,23.9,999.0,25.0,True,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,99.0,0.0,2.66
Kenny,McIntosh,RB,SEA,2024.0,22.4,999.0,25.0,False,7.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,172.0,0.0,3.0,4.0,22.0,0.0,3.2
Julian,Hill,TE,MIA,2024.0,22.0,999.0,25.0,False,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,100.0,0.0,2.0
Desmond,Ridder,QB,LV,2024.0,21.92,999.0,26.0,False,3.0,5.0,52.0,85.0,458.0,2.0,2.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,4.38
Rakim,Jarrett,WR,TB,2024.0,21.4,999.0,24.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,124.0,0.0,3.57
Hunter,Long,TE,LA,2024.0,21.3,999.0,27.0,False,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,73.0,0.0,2.66
DeeJay,Dallas,RB,ARI,2024.0,21.0,999.0,27.0,False,4.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,49.0,0.0,3.0,3.0,11.0,1.0,3.0
Craig,Reynolds,RB,DET,2024.0,20.9,999.0,29.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,139.0,0.0,3.0,5.0,40.0,0.0,2.99
John,Bates,TE,WAS,2024.0,20.5,999.0,28.0,False,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,115.0,0.0,1.58
Tyrod,Taylor,QB,NYJ,2024.0,20.06,999.0,36.0,False,6.0,2.0,17.0,22.0,119.0,3.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,10.03
Jimmy,Garoppolo,QB,LA,2024.0,19.86,999.0,34.0,False,2.0,1.0,27.0,41.0,334.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,19.86
Eric,Gray,RB,NYG,2024.0,19.3,999.0,26.0,False,5.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,0.0,10.0,11.0,82.0,0.0,1.93
Joe,Milton,QB,NE,2024.0,19.24,999.0,25.0,True,6.0,1.0,22.0,29.0,241.0,1.0,0.0,10.0,16.0,1.0,0.0,0.0,0.0,0.0,19.24
Devin,Duvernay,WR,JAX,2024.0,19.2,999.0,28.0,False,3.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,11.0,16.0,79.0,0.0,1.92
Ashton,Dulin,WR,IND,2024.0,19.199999,999.0,28.0,False,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,0.0,2.0,8.0,67.0,1.0,2.13
Ronnie,Rivers,RB,LA,2024.0,19.1,999.0,26.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,107.0,0.0,5.0,6.0,34.0,0.0,3.18
K.J.,Osborn,WR,WAS,2024.0,18.7,999.0,28.0,False,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,57.0,1.0,3.12
Luke,Farrell,TE,JAX,2024.0,18.699999,999.0,28.0,False,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,67.0,0.0,1.87
Davis,Allen,TE,LA,2024.0,18.2,999.0,24.0,False,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,52.0,1.0,2.6
Ryan,Flournoy,WR,DAL,2024.0,18.2,999.0,26.0,True,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,102.0,0.0,2.6
Brevyn,Spann-Ford,TE,DAL,2024.0,17.8,999.0,25.0,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,88.0,0.0,2.97
Ainias,Smith,WR,PHI,2024.0,17.699999,999.0,24.0,True,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,7.0,9.0,41.0,1.0,5.9
Harrison,Bryant,TE,LV,2024.0,17.6,999.0,27.0,False,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,86.0,0.0,3.52
Ben,Sinnott,TE,WAS,2024.0,17.1,999.0,23.0,True,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,51.0,1.0,3.42
Blake,Whiteheart,TE,CLE,2024.0,17.1,999.0,25.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,51.0,1.0,2.44
Simi,Fehoko,WR,LAC,2024.0,16.6,999.0,28.0,False,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,106.0,0.0,3.32
Zay,Jones,WR,ARI,2024.0,16.400002,999.0,30.0,False,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,84.0,0.0,2.73
Xavier,Gipson,WR,NYJ,2024.0,16.4,999.0,24.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,10.0,39.0,1.0,2.34
DeAndre,Carter,WR,CHI,2024.0,16.199999,999.0,32.0,False,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,72.0,0.0,3.24
Connor,Heyward,TE,PIT,2024.0,16.0,999.0,26.0,False,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,40.0,1.0,3.2
MyCole,Pruitt,TE,PIT,2024.0,16.0,999.0,33.0,False,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,40.0,1.0,2.67
Dorian,Thompson-Robinson,QB,CLE,2024.0,15.8,999.0,26.0,False,5.0,6.0,61.0,118.0,440.0,0.0,6.0,21.0,122.0,0.0,0.0,0.0,0.0,0.0,2.63
Kenny,Yeboah,TE,NYJ,2024.0,15.700001,999.0,27.0,False,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,47.0,1.0,2.62
Bryce,Oliver,WR,TEN,2024.0,15.5,999.0,25.0,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,95.0,0.0,3.1
Hayden,Hurst,TE,LAC,2024.0,15.3,999.0,32.0,False,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,73.0,0.0,2.19
DJ,Chark,WR,LAC,2024.0,15.1,999.0,29.0,True,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,41.0,1.0,3.02
Parris,Campbell,WR,PHI,2024.0,15.0,999.0,28.0,False,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,30.0,1.0,3.75
Mitchell,Trubisky,QB,BUF,2024.0,14.96,999.0,31.0,False,1.0,9.0,19.0,26.0,179.0,2.0,0.0,20.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.66
Johnny,Wilson,WR,PHI,2024.0,14.8,999.0,24.0,True,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,38.0,1.0,1.48
Jalen,Reagor,WR,LAC,2024.0,14.7,999.0,26.0,False,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,7.0,12.0,100.0,0.0,2.1
Jermaine,Burton,WR,CIN,2024.0,14.7,999.0,24.0,True,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,107.0,0.0,3.67
Laviska,Shenault,WR,LAC,2024.0,14.7,999.0,27.0,False,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,36.0,0.0,2.45
Quintin,Morris,TE,BUF,2024.0,14.6,999.0,26.0,False,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,36.0,1.0,2.92
Odell,Beckham,WR,MIA,2024.0,14.5,999.0,33.0,False,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,55.0,0.0,1.81
Durham,Smythe,TE,MIA,2024.0,14.299999,999.0,30.0,False,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,53.0,0.0,1.1
Jalin,Hyatt,WR,NYG,2024.0,14.2,999.0,24.0,False,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,62.0,0.0,1.42
Brandon,Powell,WR,MIN,2024.0,14.1,999.0,30.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,71.0,0.0,2.01
Tim,Boyle,QB,NYG,2024.0,13.940001,999.0,31.0,False,0.0,3.0,27.0,50.0,276.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.65
Tyrell,Shavers,WR,BUF,2024.0,13.9,999.0,26.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.0,1.0,13.9
Devin,Culp,TE,TB,2024.0,13.799999,999.0,25.0,True,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,88.0,0.0,6.9
River,Cracraft,WR,MIA,2024.0,13.6,999.0,31.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,66.0,0.0,3.4
Chris,Conley,WR,SF,2024.0,13.599999,999.0,33.0,False,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,76.0,0.0,1.94
Tommy,DeVito,QB,NYG,2024.0,13.4800005,999.0,27.0,False,0.0,2.0,31.0,44.0,257.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,6.74
Tucker,Fisk,TE,LAC,2024.0,13.4,999.0,26.0,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,54.0,0.0,1.67
Julius,Chestnut,RB,TEN,2024.0,13.3,999.0,25.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,102.0,0.0,2.0,3.0,11.0,0.0,1.9
Jake,Haener,QB,NO,2024.0,13.24,999.0,26.0,False,4.0,8.0,18.0,39.0,226.0,1.0,1.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,1.65
Trey,Lance,QB,DAL,2024.0,12.74,999.0,25.0,False,1.0,4.0,25.0,41.0,266.0,0.0,1.0,11.0,41.0,0.0,0.0,0.0,0.0,0.0,3.18
Jacob,Cowing,WR,SF,2024.0,12.7,999.0,24.0,True,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,6.0,80.0,0.0,4.23
Pharaoh,Brown,TE,SEA,2024.0,12.5,999.0,31.0,False,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,65.0,0.0,1.56
Chris,Manhertz,TE,NYG,2024.0,12.0,999.0,33.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,30.0,1.0,3.0
Ben,Skowronek,WR,PIT,2024.0,11.9,999.0,28.0,False,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,69.0,0.0,2.97
Tay,Martin,WR,TEN,2024.0,11.9,999.0,27.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,1.0,11.9
Deuce,Vaughn,RB,DAL,2024.0,11.8,999.0,24.0,False,6.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,70.0,0.0,3.0,5.0,18.0,0.0,2.36
Charlie,Woerner,TE,ATL,2024.0,11.6,999.0,28.0,False,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,46.0,0.0,1.45
Gerald,Everett,TE,CHI,2024.0,11.599999,999.0,31.0,False,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,36.0,0.0,1.29
Tony,Jones,RB,ARI,2024.0,11.5,999.0,28.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,1.0,0.0,0.0,0.0,0.0,11.5
Tony,Jones,RB,ARI,2024.0,11.5,999.0,33.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,1.0,0.0,0.0,0.0,0.0,11.5
Jeff,Wilson,RB,MIA,2024.0,10.599999,999.0,30.0,False,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,57.0,0.0,3.0,3.0,19.0,0.0,1.51
Britain,Covey,WR,PHI,2024.0,10.4,999.0,28.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,34.0,0.0,3.47
Tyler,Badie,RB,DEN,2024.0,10.2,999.0,25.0,False,6.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,94.0,0.0,3.0,3.0,-2.0,0.0,2.55
Peyton,Hendershot,TE,KC,2024.0,10.1,999.0,26.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,51.0,0.0,2.53
Clyde,Edwards-Helaire,RB,NO,2024.0,10.0,999.0,26.0,False,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,0.0,3.0,5.0,24.0,0.0,5.0
Kristian,Wilkerson,WR,LV,2024.0,9.8,999.0,28.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,18.0,1.0,9.8
Tip,Reiman,TE,ARI,2024.0,9.7,999.0,24.0,True,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,37.0,0.0,1.94
Davis,Mills,QB,HOU,2024.0,9.58,999.0,27.0,False,3.0,4.0,20.0,36.0,212.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,2.39
Anthony,Miller,WR,BAL,2024.0,9.4,999.0,31.0,False,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,44.0,0.0,3.13
Devontez,Walker,WR,BAL,2024.0,9.1,999.0,24.0,True,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,1.0,4.55
Tyquan,Thornton,WR,KC,2024.0,8.7,999.0,25.0,False,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,47.0,0.0,2.17
Ben,Sims,TE,GB,2024.0,8.200001,999.0,25.0,False,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,42.0,0.0,2.05
Sione,Vaki,RB,DET,2024.0,8.1,999.0,24.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,3.0,3.0,37.0,0.0,2.03
Raheem,Blackshear,RB,CAR,2024.0,8.0,999.0,27.0,False,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,2.67
